5180,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],(0.0:3.0],(8.0:13.0],[0.0:0.0],[0.0:0.0],[0:100000),[0:4357),(40.0:100.0],[0:39],0
5181,[0.0:37.0],(3.0:6.0],[0.0:175856.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0:4],[0:1],[0:100000),[0:4357),[0.0:50.0],[0:39],1
5182,(25.0:37.0],[0.0:3.0],(185582.0:255621.0],[0.0:8.0],(3.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
5183,(37.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0:1],(2346.0:100000.0),[0:4357),[0:100],[0:39],1
5184,(47.0:54.0],[0.0:3.0],[0.0:124963.0],(9.0:15.0],[0.0:0.0],(8.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5185,[0.0:26.0],[0.0:3.0],(185582.0:241025.0],(9.0:15.0],(3.0:6.0],(8.0:10.0],[0.0:0.0],[0.0:0.0],[0:100000),[0:4357),[0.0:40.0],[0:39],0
5186,(37.0:49.0],[0.0:3.0],[0.0:174524.0],(8.0:9.0],(3.0:6.0],(6.0:13.0],(0.0:1.0],[0:1],[0:100000),[0:4357),[0:100],[0:39],0
5187,[0.0:37.0],[0.0:3.0],(233923.0:255702.0],[0.0:8.0],[0:6],(9.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:35.0],[0.0:0.0],0
5188,[0.0:37.0],[0.0:3.0],(233624.0:292465.0],(8.0:9.0],[0.0:3.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0.0:0.0],1
5189,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],(0.0:4357.0),[0:100],[0:39],1
5190,(32.0:37.0],[0.0:3.0],(119411.0:185582.0],(9.0:12.0],(5.0:6.0],(7.0:8.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5191,(55.0:58.0],[0.0:3.0],(174524.0:222756.0],[0.0:8.0],[0.0:0.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5192,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:9.0],(4.0:6.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(0.0:4357.0),[0:100],[0:39],0
5193,(25.0:31.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],[0.0:4.0],(6.0:10.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
5194,[0.0:37.0],[0.0:3.0],(185582.0:271579.0],(5.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],(0.0:6.0],0
5195,(37.0:100.0),[0.0:3.0],(223716.0:291904.0],[0.0:9.0],(0.0:3.0],(6.0:13.0],(0.0:4.0],[0:1],[0:100000),[0:4357),[0:100],[0:39],0
5196,(48.0:54.0],[0.0:3.0],[0.0:129513.0],[0.0:8.0],[0.0:0.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0:39],1
5197,(24.0:37.0],[0.0:3.0],(185582.0:234500.0],(11.0:15.0],[0:6],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5198,(37.0:100.0),[0.0:3.0],(279196.0:1500000.0),(9.0:15.0],(3.0:6.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5199,[0.0:37.0],[0.0:3.0],(185582.0:228696.0],[0.0:9.0],[0.0:3.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(1741.0:4357.0),[0:100],[0:39],1
5200,[0.0:37.0],[0.0:3.0],(375482.0:1500000.0),(9.0:15.0],(0.0:6.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0:39],0
5201,[0.0:37.0],[0.0:3.0],(185582.0:279901.0],(8.0:9.0],[0.0:2.0],(6.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
5202,(28.0:37.0],[0.0:3.0],(185582.0:239755.0],[0.0:9.0],(0.0:6.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],1
5203,[0.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:15.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:43.0],[0:39],0
5204,(37.0:100.0),[0.0:3.0],(174524.0:241056.0],[0.0:9.0],(0.0:3.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0:39],1
5205,(37.0:100.0),[0.0:3.0],(345504.0:375134.0],(9.0:15.0],(0.0:3.0],[0.0:8.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5206,(17.0:19.0],[0.0:3.0],[0.0:185582.0],[0.0:6.0],[0:6],(6.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(19.0:35.0],[0.0:0.0],0
5207,[0.0:37.0],[0.0:3.0],(239755.0:295127.0],(8.0:9.0],(0.0:6.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0.0:0.0],0
5208,(45.0:100.0),[0.0:3.0],(174524.0:222884.0],(9.0:15.0],(0.0:3.0],[0.0:7.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5209,(58.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5210,(59.0:64.0],[0.0:3.0],[0.0:121832.0],[0.0:8.0],[0.0:0.0],(5.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5211,(52.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0],[0.0:0.0],1
5212,(21.0:25.0],[0.0:3.0],(122999.0:185582.0],[0.0:8.0],(4.0:6.0],(3.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5213,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(8.0:13.0],[0.0:0.0],[0.0:0.0],(0.0:7298.0],[0:4357),(40.0:100.0],[0:39],1
5214,(37.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0:1],[0.0:0.0],(0.0:4357.0),[0:100],[0:39],0
5215,(37.0:48.0],[0.0:3.0],[0.0:117502.0],[0.0:8.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0:39],1
5216,(29.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(3.0:6.0],(10.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
5217,(43.0:46.0],[0.0:3.0],(117628.0:174524.0],[0.0:8.0],[0.0:0.0],(3.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5218,(37.0:100.0),[0.0:3.0],(375134.0:1500000.0),(9.0:15.0],(0.0:3.0],[0.0:8.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5219,(24.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(5.0:6.0],(6.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(30.0:35.0],[0.0:0.0],0
5220,(37.0:100.0),[0.0:3.0],(341762.0:374524.0],[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0:1],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
5221,(41.0:46.0],[0.0:3.0],(174524.0:230951.0],(9.0:15.0],[0.0:0.0],(8.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],1
5222,(37.0:100.0),[0.0:3.0],(215647.0:1500000.0),[0.0:9.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0:39],0
5223,[0.0:37.0],[0.0:3.0],(185582.0:1500000.0),[0.0:9.0],[0.0:0.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],(5013.0:100000.0),[0:4357),[0:100],[0:39],1
5224,(37.0:100.0),[0.0:3.0],(279196.0:1500000.0),(9.0:15.0],(3.0:6.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5225,(37.0:100.0),[0.0:3.0],(174524.0:1500000.0),[0.0:9.0],[0.0:0.0],[0.0:5.0],(1.0:4.0],[0:1],[0:100000),[0:4357),[0:100],(6.0:39.0],0
5226,[0.0:24.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(3.0:6.0],(6.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
5227,(48.0:54.0],[0.0:3.0],(129513.0:174524.0],[0.0:8.0],[0.0:0.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0:39],0
5228,(37.0:100.0),[0.0:3.0],(174524.0:1500000.0),[0.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],(0.0:5013.0],[0:4357),(40.0:100.0],[0:39],0
5229,(37.0:48.0],[0.0:3.0],(294991.0:349884.0],[0.0:9.0],[0.0:0.0],(4.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5230,(37.0:51.0],(3.0:6.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],(7.0:13.0],[0.0:0.0],[0.0:0.0],(0.0:15024.0],[0:4357),[0:100],[0:39],1
5231,[0.0:37.0],(3.0:6.0],(175856.0:227310.0],[0.0:9.0],(0.0:6.0],(5.0:13.0],[0.0:0.0],(0.0:1.0],[0:100000),[0:4357),[0:100],[0:39],0
5232,(37.0:48.0],(3.0:6.0],(238574.0:304955.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(45.0:100.0],[0:39],0
5233,[0.0:37.0],[0.0:3.0],(386019.0:1500000.0),[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0.0:0.0],0
5234,(37.0:46.0],[0.0:3.0],(116520.0:174524.0],(12.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5235,(37.0:52.0],(3.0:4.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],(7.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:45.0],[0:39],1
5236,(37.0:47.0],[0.0:3.0],[0.0:174524.0],(8.0:9.0],[0.0:0.0],(5.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0:39],1
5237,(37.0:51.0],[0.0:3.0],(174524.0:224207.0],[0.0:8.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5238,(44.0:50.0],[0.0:3.0],[0.0:110457.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5239,(37.0:100.0),(3.0:6.0],(163352.0:222374.0],(9.0:15.0],(3.0:6.0],[0.0:8.0],[0:4],[0.0:0.0],[0:100000),[0:4357),[0:100],[0:39],1
5240,(37.0:46.0],[0.0:3.0],[0.0:98524.0],(9.0:11.0],[0.0:0.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5241,[0.0:21.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(9.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
5242,[0.0:37.0],[0.0:3.0],(185582.0:1500000.0),[0.0:9.0],(0.0:6.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],(0.0:39.0],0
5243,[0.0:37.0],[0.0:3.0],(281540.0:1500000.0),(9.0:15.0],[0.0:3.0],(8.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(44.0:100.0],[0:39],1
5244,(37.0:50.0],(3.0:6.0],(50096.0:163352.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0:4],[0:1],[0.0:0.0],[0.0:0.0],(48.0:100.0],[0:39],0
5245,(31.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:15.0],(2.0:5.0],[0.0:7.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5246,(37.0:47.0],[0.0:3.0],[0.0:174524.0],[0.0:8.0],(0.0:3.0],(4.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5247,[0.0:37.0],[0.0:3.0],(342769.0:1500000.0),(9.0:15.0],[0:6],(8.0:13.0],[0.0:0.0],(0.0:1.0],[0:100000),[0:4357),[0.0:40.0],[0:39],0
5248,[0.0:25.0],[0.0:3.0],(323619.0:371987.0],[0.0:8.0],[0:6],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5249,[0.0:37.0],[0.0:3.0],(248990.0:323810.0],(8.0:9.0],(3.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:30.0],[0.0:0.0],0
5250,[0.0:37.0],[0.0:3.0],(314182.0:374116.0],[0.0:8.0],[0.0:4.0],(6.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:100.0],[0.0:0.0],0
5251,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:9.0],(3.0:4.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5252,(37.0:100.0),[0.0:3.0],(174524.0:1500000.0),(9.0:15.0],(0.0:3.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],(7430.0:100000.0),[0:4357),[0:100],[0:39],1
5253,(37.0:47.0],[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(10.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],1
5254,(37.0:46.0],[0.0:3.0],[0.0:174524.0],(9.0:15.0],(0.0:3.0],[0.0:7.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],(40.0:45.0],[0:39],0
5255,[0.0:37.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],(0.0:6.0],(9.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0:39],0
5256,(44.0:100.0),(3.0:6.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0],[0:39],0
5257,(21.0:37.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(6.0:9.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:19.0],[0.0:0.0],0
5258,[0.0:37.0],(3.0:6.0],(292472.0:1500000.0),[0.0:9.0],[0.0:0.0],(5.0:13.0],[0:4],[0.0:0.0],[0:100000),[0:4357),(50.0:100.0],[0:39],0
5259,(37.0:100.0),[0.0:3.0],(174524.0:240629.0],[0.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],(6.0:39.0],0
5260,[0.0:37.0],[0.0:3.0],(248990.0:323810.0],(8.0:9.0],(3.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:30.0],[0.0:0.0],0
5261,[0.0:31.0],[0.0:3.0],(185582.0:233624.0],[0.0:8.0],[0.0:0.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
5262,(26.0:37.0],[0.0:3.0],(133625.0:185582.0],[0.0:8.0],[0:6],[0.0:3.0],(0.0:1.0],[0.0:0.0],[0:100000),[0:4357),[0.0:40.0],[0:39],0
5263,[0.0:25.0],[0.0:3.0],(119156.0:185582.0],[0.0:8.0],[0.0:0.0],(4.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5264,[0.0:37.0],[0.0:3.0],(271579.0:398220.0],[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],(0.0:6.0],0
5265,[0.0:37.0],[0.0:3.0],(185582.0:1500000.0),[0.0:9.0],[0.0:0.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],(0.0:39.0],0
5266,(37.0:100.0),[0.0:3.0],(230545.0:1500000.0),[0.0:9.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0:1],[0.0:0.0],[0:4357),[0.0:40.0],(0.0:6.0],0
5267,(41.0:44.0],[0.0:3.0],(174524.0:219591.0],[0.0:8.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0:1],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
5268,(37.0:100.0),(3.0:6.0],(277647.0:327901.0],[0.0:9.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5269,(28.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:12.0],(5.0:6.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0:39],0
5270,[0.0:33.0],[0.0:3.0],[0.0:85251.0],(8.0:9.0],[0.0:0.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0:39],0
5271,(19.0:37.0],[0.0:3.0],(197130.0:233923.0],[0.0:8.0],[0:6],(6.0:9.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:35.0],[0.0:0.0],0
5272,(37.0:100.0),(3.0:6.0],(163352.0:217892.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],(0.0:15024.0],[0:4357),[0.0:50.0],[0:39],1
5273,(37.0:48.0],[0.0:3.0],(174524.0:226497.0],[0.0:9.0],[0.0:0.0],(5.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0],[0.0:0.0],1
5274,(58.0:61.0],[0.0:3.0],(174524.0:222756.0],[0.0:8.0],[0.0:0.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5275,(37.0:47.0],[0.0:3.0],(174524.0:223716.0],[0.0:9.0],(0.0:3.0],(6.0:13.0],(0.0:4.0],[0:1],[0:100000),[0:4357),[0:100],[0:39],1
5276,(51.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],(0.0:5178.0],[0:4357),[0.0:40.0],[0:39],0
5277,[0.0:33.0],[0.0:3.0],(233624.0:292465.0],[0.0:8.0],[0.0:3.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
5278,(37.0:100.0),[0.0:3.0],(174524.0:1500000.0),(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],(0.0:39.0],1
5279,(55.0:58.0],[0.0:3.0],(174524.0:222756.0],[0.0:8.0],[0.0:0.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5280,(46.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],(0.0:7688.0],[0:4357),(40.0:100.0],[0:39],1
5281,(52.0:100.0),(3.0:4.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],(7.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:45.0],[0:39],1
5282,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:9.0],(4.0:6.0],[0.0:6.0],(2.0:4.0],(0.0:1.0],[0:100000),[0:4357),[0:100],[0:39],0
5283,(37.0:100.0),[0.0:3.0],(213477.0:1500000.0),(9.0:15.0],(0.0:3.0],(8.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0:39],0
5284,[0.0:21.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(6.0:9.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
5285,(30.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],[0.0:0.0],(6.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5286,(37.0:100.0),[0.0:3.0],(389254.0:422813.0],[0.0:9.0],[0.0:0.0],(5.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5287,[0.0:21.0],[0.0:3.0],(185582.0:233923.0],[0.0:9.0],[0:6],(9.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(28.0:35.0],[0.0:0.0],0
5288,(45.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(1902.0:4357.0),[0:100],[0:39],1
5289,[0.0:37.0],[0.0:3.0],(185582.0:1500000.0),[0.0:9.0],[0.0:3.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],(0.0:100000.0),[0:4357),[0:100],[0:39],0
5290,(44.0:50.0],[0.0:3.0],(110457.0:174524.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
5291,(37.0:100.0),[0.0:3.0],(399155.0:1500000.0),[0.0:9.0],(3.0:6.0],[0.0:6.0],(0.0:4.0],[0:1],[0:100000),[0:4357),[0.0:40.0],[0:39],0
5292,(37.0:100.0),[0.0:3.0],(379919.0:1500000.0),(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0],[0.0:0.0],0
5293,[0.0:37.0],[0.0:3.0],(185582.0:279901.0],(8.0:9.0],(4.0:6.0],(6.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0:4357),(37.0:40.0],[0.0:0.0],0
5294,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(8.0:13.0],(0.0:4.0],[0:1],[0:100000),[0:4357),[0:100],[0:39],1
5295,(37.0:48.0],[0.0:3.0],(221666.0:294183.0],[0.0:8.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5296,(37.0:52.0],(3.0:6.0],(163352.0:219591.0],(8.0:9.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
5297,(47.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],(3.0:6.0],[0.0:8.0],(0.0:1.0],[0:1],[0:100000),[0:4357),[0:100],[0:39],0
5298,[0.0:37.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(9.0:13.0],(1.0:3.0],[0:1],[0:100000),[0:4357),[0.0:40.0],[0.0:0.0],0
5299,(32.0:35.0],[0.0:3.0],(185582.0:200117.0],[0.0:8.0],[0.0:0.0],(3.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5300,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:9.0],[0.0:4.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(1672.0:4357.0),[0:100],[0:39],0
5301,[0.0:21.0],[0.0:3.0],[0.0:124751.0],(8.0:9.0],(4.0:6.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(18.0:35.0],[0.0:0.0],0
5302,[0.0:37.0],[0.0:3.0],(185582.0:279901.0],(8.0:9.0],(4.0:6.0],(6.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0:4357),(37.0:40.0],[0.0:0.0],0
5303,(37.0:51.0],[0.0:3.0],(294183.0:342164.0],[0.0:9.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5304,[0.0:23.0],[0.0:3.0],[0.0:185582.0],(9.0:11.0],(5.0:6.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
5305,[0.0:25.0],[0.0:3.0],(130905.0:185582.0],(9.0:15.0],[0:6],(8.0:10.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0:39],0
5306,(21.0:26.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(9.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
