1377,[0.0:37.0],(3.0:4.0],[0.0:175856.0],(8.0:9.0],[0.0:0.0],(5.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0),[0:39],1
1378,[0.0:21.0],[0.0:3.0],(185582.0:225775.0],(8.0:9.0],(3.0:6.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
1379,[0.0:37.0],(3.0:6.0],(281678.0:1500000.0),(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0:4357),(50.0:100.0),[0:39],1
1380,(44.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],(0.0:3.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],(0.0:4650.0],[0:4357),(40.0:100.0),[0:39],0
1381,[0.0:34.0],(2.0:3.0],[0.0:185582.0],(8.0:9.0],(0.0:6.0],(9.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1382,(52.0:100.0),(3.0:6.0],(163352.0:215620.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],(0.0:15024.0],[0:4357),(50.0:100.0),[0:39],1
1383,[0.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:15.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:43.0],[0.0:0.0],0
1384,(51.0:59.0],[0.0:2.0],[0.0:99434.0],[0.0:8.0],[0.0:0.0],(6.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1385,(37.0:47.0],[0.0:3.0],(226497.0:278476.0],[0.0:9.0],[0.0:0.0],(8.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1386,[0.0:37.0],(2.0:3.0],(362787.0:452452.0],(8.0:9.0],[0:6],[0.0:6.0],(0.0:1.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
1387,(37.0:100.0),[0.0:3.0],(402975.0:548256.0],[0.0:9.0],[0.0:0.0],(5.0:13.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1388,[0.0:27.0],[0.0:3.0],(185582.0:276540.0],(8.0:9.0],[0.0:2.0],(6.0:10.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1389,[0.0:37.0],(3.0:6.0],[0.0:175856.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],(4386.0:100000.0),[0:4357),(45.0:100.0),[0:39],1
1390,[0.0:37.0],(4.0:6.0],(175856.0:217054.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0:4357),[0.0:50.0],[0.0:0.0],1
1391,(48.0:100.0),(3.0:6.0],(238574.0:304955.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(45.0:55.0],[0:39],0
1392,(37.0:100.0),(3.0:6.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:50.0],(0.0:28.0],1
1393,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],(0.0:3.0],(8.0:13.0],(1.0:4.0],[0.0:0.0],[0:100000),[0:4357),[0:100),(17.0:39.0],0
1394,(44.0:47.0],[0.0:3.0],(112607.0:174524.0],[0.0:8.0],[0.0:0.0],(5.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:60.0],[0.0:0.0],1
1395,(37.0:100.0),[0.0:3.0],(184169.0:1500000.0),(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],(0.0:1.0],(0.0:7688.0],[0:4357),[0.0:35.0],[0:39],0
1396,[0.0:37.0],[0.0:3.0],(185582.0:255004.0],(9.0:15.0],(0.0:6.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(0.0:1741.0],(38.0:40.0],[0:39],0
1397,[0.0:17.0],[0.0:3.0],[0.0:185582.0],[0.0:6.0],[0:6],(6.0:13.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:17.0],[0.0:0.0],0
1398,(37.0:50.0],[0.0:3.0],(224232.0:310774.0],(9.0:12.0],[0.0:0.0],(10.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1399,(44.0:49.0],[0.0:3.0],[0.0:141483.0],[0.0:8.0],(0.0:3.0],(10.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
1400,(26.0:37.0],[0.0:3.0],[0.0:48010.0],(8.0:9.0],[0.0:3.0],(6.0:7.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
1401,(19.0:20.0],[0.0:3.0],(102723.0:170800.0],(8.0:9.0],(4.0:6.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
1402,[0.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:15.0],(5.0:6.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(1741.0:4357.0),(40.0:100.0),[0:39],0
1403,[0.0:22.0],[0.0:3.0],(185582.0:283872.0],(8.0:9.0],(3.0:6.0],[0.0:3.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:25.0],[0.0:0.0],0
1404,(28.0:33.0],[0.0:3.0],(115064.0:185582.0],[0.0:8.0],(0.0:3.0],(12.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(35.0:40.0],[0.0:0.0],0
1405,(47.0:48.0],[0.0:3.0],(175221.0:177211.0],[0.0:8.0],[0.0:0.0],[0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1406,(37.0:52.0],[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],(15024.0:100000.0),[0:4357),[0.0:50.0],[0.0:0.0],1
1407,(19.0:37.0],[0.0:3.0],[0.0:185582.0],(7.0:8.0],(2.0:3.0],(6.0:13.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:20.0],[0.0:0.0],0
1408,(42.0:47.0],[0.0:3.0],(192894.0:256647.0],[0.0:8.0],[0.0:0.0],(2.0:5.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1409,(37.0:40.0],[0.0:3.0],(54611.0:107584.0],[0.0:7.0],[0.0:0.0],(0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
1410,(46.0:52.0],[0.0:3.0],[0.0:174524.0],(12.0:15.0],(0.0:3.0],(6.0:7.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
1411,(37.0:49.0],[0.0:3.0],(174524.0:293802.0],[0.0:8.0],[0.0:0.0],[0.0:5.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0),[0:39],1
1412,(49.0:57.0],[0.0:3.0],[0.0:174524.0],(8.0:9.0],(0.0:3.0],(9.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],(30.0:40.0],[0.0:0.0],0
1413,(28.0:30.0],[0.0:3.0],(185582.0:234500.0],(9.0:12.0],[0:6],(7.0:8.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(36.0:40.0],[0.0:0.0],0
1414,(31.0:34.0],[0.0:3.0],(114801.0:185582.0],(8.0:9.0],[0.0:0.0],(6.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1415,(40.0:43.0],[0.0:3.0],(54611.0:107584.0],[0.0:8.0],[0.0:0.0],(0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1416,(21.0:22.0],[0.0:3.0],(203240.0:214731.0],[0.0:8.0],[0:6],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(39.0:40.0],[0.0:0.0],0
1417,(31.0:35.0],[0.0:3.0],(185582.0:276540.0],[0.0:8.0],[0.0:5.0],(6.0:13.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1418,(24.0:26.0],[0.0:3.0],(185582.0:197156.0],[0.0:8.0],[0.0:3.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1419,(46.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(0.0:1902.0],(45.0:100.0),[0:39],0
1420,(37.0:40.0],[0.0:3.0],(174524.0:220019.0],[0.0:8.0],(3.0:6.0],(10.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1421,(55.0:60.0],[0.0:2.0],(98361.0:174524.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1422,(26.0:27.0],[0.0:3.0],[0.0:185582.0],(11.0:15.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1423,[0.0:17.0],[0.0:3.0],[0.0:185582.0],[0.0:5.0],(3.0:6.0],(6.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(20.0:35.0],[0.0:0.0],0
1424,(37.0:40.0],[0.0:3.0],(174524.0:184378.0],(9.0:12.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1425,(37.0:47.0],[0.0:3.0],[0.0:174524.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(0.0:1887.0],(40.0:50.0],[0:39],1
1426,(23.0:28.0],[0.0:3.0],(89347.0:148069.0],[0.0:5.0],(4.0:6.0],[0.0:2.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1427,(22.0:23.0],[0.0:3.0],(200677.0:209770.0],[0.0:8.0],[0:6],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1428,[0.0:17.0],[0.0:3.0],[0.0:130806.0],[0.0:6.0],(4.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(17.0:25.0],[0.0:0.0],0
1429,(53.0:57.0],[0.0:3.0],(92215.0:121111.0],[0.0:8.0],(0.0:3.0],[0.0:2.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1430,(23.0:27.0],[0.0:3.0],(200973.0:246440.0],(8.0:9.0],(5.0:6.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1431,(37.0:45.0],[0.0:3.0],(126868.0:174524.0],[0.0:8.0],(0.0:3.0],[0.0:3.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0:4357),[0.0:40.0],[0:39],0
1432,[0.0:24.0],[0.0:3.0],(242464.0:323139.0],(9.0:15.0],(0.0:6.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(20.0:32.0],[0.0:0.0],0
1433,[0.0:37.0],[0.0:3.0],(322931.0:386019.0],[0.0:8.0],(3.0:6.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:65.0],[0.0:0.0],0
1434,[0.0:25.0],[0.0:3.0],(185582.0:276540.0],(8.0:9.0],(4.0:6.0],(9.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:20.0],[0.0:0.0],0
1435,[0.0:19.0],[0.0:3.0],(185582.0:248990.0],(6.0:7.0],(3.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:20.0],[0.0:0.0],0
1436,(44.0:46.0],[0.0:3.0],(145290.0:174524.0],(8.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1437,(49.0:51.0],(2.0:3.0],(152596.0:174524.0],[0.0:8.0],[0.0:0.0],(10.0:12.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1438,(37.0:43.0],[0.0:3.0],[0.0:141459.0],[0.0:8.0],(3.0:4.0],(6.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1439,(37.0:48.0],[0.0:3.0],[0.0:174524.0],[0.0:9.0],(3.0:6.0],(6.0:13.0],(0.0:1.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],(0.0:39.0],0
1440,(26.0:30.0],[0.0:3.0],[0.0:111900.0],(8.0:9.0],[0.0:0.0],(3.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1441,(28.0:37.0],[0.0:3.0],[0.0:78707.0],[0.0:8.0],(4.0:6.0],(6.0:13.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(38.0:40.0],[0.0:0.0],0
1442,(37.0:45.0],[0.0:2.0],(102938.0:174524.0],(10.0:12.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1443,(37.0:44.0],[0.0:3.0],(214242.0:266439.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(0.0:1902.0],[0.0:40.0],[0:39],1
1444,(21.0:37.0],[0.0:3.0],(185582.0:218322.0],(8.0:9.0],[0:6],(10.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(25.0:30.0],[0.0:0.0],0
1445,[0.0:20.0],[0.0:3.0],[0.0:137618.0],(8.0:9.0],(4.0:6.0],(0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(30.0:40.0],[0.0:0.0],0
1446,(50.0:58.0],[0.0:3.0],(174524.0:227734.0],(9.0:15.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1447,(37.0:42.0],(3.0:6.0],(193689.0:1500000.0),[0.0:9.0],(3.0:6.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0:4357),(40.0:100.0),[0:39],0
1448,[0.0:24.0],[0.0:2.0],[0.0:185582.0],(8.0:9.0],(0.0:6.0],(9.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1449,(29.0:37.0],[0.0:2.0],(185582.0:251694.0],(9.0:12.0],(0.0:6.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1450,[0.0:30.0],[0.0:3.0],(246449.0:318982.0],[0.0:8.0],[0.0:0.0],(6.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],1
1451,(28.0:30.0],[0.0:3.0],(185582.0:229732.0],(9.0:15.0],[0.0:0.0],(8.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(44.0:50.0],[0.0:0.0],0
1452,(37.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],(0.0:3.0],[0.0:6.0],[0.0:0.0],[0.0:0.0],(7978.0:100000.0),[0:4357),[0.0:40.0],[0:39],1
1453,(44.0:51.0],(3.0:4.0],[0.0:65535.0],[0.0:8.0],[0.0:0.0],[0.0:4.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(48.0:50.0],[0.0:0.0],0
1454,(38.0:48.0],[0.0:3.0],[0.0:161141.0],(8.0:9.0],[0.0:0.0],(2.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],1
1455,(37.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:9.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:100.0),(0.0:39.0],0
1456,(19.0:28.0],(3.0:4.0],(121313.0:175856.0],[0.0:8.0],(0.0:6.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0:39],0
1457,(19.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(5.0:6.0],(6.0:9.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(18.0:20.0],[0.0:0.0],0
1458,(22.0:23.0],[0.0:3.0],(117789.0:185582.0],(9.0:12.0],(5.0:6.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(36.0:40.0],[0.0:0.0],0
1459,(55.0:100.0),[0.0:3.0],(174524.0:224207.0],(8.0:9.0],[0.0:0.0],(9.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1460,[0.0:26.0],[0.0:3.0],[0.0:46097.0],(9.0:12.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1461,(37.0:100.0),(3.0:6.0],(310774.0:1500000.0),(9.0:15.0],[0.0:0.0],(8.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:45.0],[0:39],0
1462,(28.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(3.0:6.0],(6.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0),[0.0:0.0],1
1463,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],[0.0:0.0],[0.0:6.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(50.0:100.0),[0:39],0
1464,[0.0:37.0],[0.0:3.0],(313573.0:1500000.0),(9.0:15.0],[0:6],(8.0:13.0],(0.0:1.0],(0.0:1.0],[0:100000),[0:4357),[0.0:40.0],[0.0:0.0],0
1465,[0.0:21.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(4.0:6.0],[0.0:3.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:60.0],[0.0:0.0],0
1466,[0.0:24.0],[0.0:3.0],(185582.0:220419.0],(9.0:15.0],(3.0:6.0],(8.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1467,(28.0:30.0],[0.0:3.0],[0.0:87054.0],[0.0:8.0],[0.0:0.0],(4.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1468,(51.0:100.0),[0.0:3.0],[0.0:174524.0],[0.0:8.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],(40.0:50.0],[0.0:0.0],0
1469,(21.0:23.0],[0.0:3.0],[0.0:185582.0],(8.0:9.0],[0:6],(6.0:8.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],(19.0:25.0],[0.0:0.0],0
1470,(51.0:57.0],[0.0:3.0],(174524.0:256647.0],(6.0:8.0],[0.0:0.0],[0.0:5.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
1471,(37.0:51.0],[0.0:3.0],(224207.0:293971.0],[0.0:8.0],[0.0:0.0],(9.0:10.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1472,(63.0:100.0),[0.0:3.0],(293971.0:340734.0],[0.0:8.0],[0.0:0.0],(5.0:9.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1473,(45.0:51.0],[0.0:3.0],[0.0:111163.0],[0.0:8.0],(3.0:4.0],(4.0:5.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1474,(37.0:39.0],[0.0:3.0],(366757.0:382859.0],[0.0:8.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1475,(37.0:50.0],[0.0:3.0],[0.0:174524.0],[0.0:9.0],(0.0:3.0],(6.0:13.0],(1.0:4.0],[0.0:0.0],[0:100000),[0:4357),[0:100),(0.0:39.0],0
1476,(55.0:100.0),(3.0:6.0],(163352.0:213745.0],[0.0:9.0],(0.0:3.0],(7.0:13.0],[0:4],(0.0:1.0],[0.0:0.0],[0.0:0.0],(40.0:100.0),[0:39],0
1477,(32.0:37.0],[0.0:3.0],[0.0:185582.0],(9.0:12.0],[0.0:2.0],(7.0:8.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:30.0],[0.0:0.0],1
1478,(37.0:100.0),[0.0:3.0],[0.0:46406.0],(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],(12.0:27.0],1
1479,(53.0:57.0],[0.0:3.0],[0.0:89054.0],[0.0:8.0],[0.0:0.0],(0.0:2.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
1480,[0.0:28.0],[0.0:3.0],[0.0:185582.0],(9.0:12.0],(5.0:6.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(25.0:30.0],[0.0:0.0],0
1481,(59.0:61.0],[0.0:3.0],[0.0:69867.0],[0.0:8.0],[0.0:0.0],(5.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(38.0:40.0],[0.0:0.0],1
1482,(37.0:100.0),[0.0:3.0],(320984.0:1500000.0),(9.0:15.0],[0.0:0.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],(15024.0:100000.0),[0:4357),(50.0:100.0),[0.0:0.0],1
1483,(21.0:37.0],[0.0:3.0],(292590.0:345121.0],(8.0:9.0],[0.0:3.0],(6.0:9.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0.0:0.0],[0.0:35.0],[0.0:0.0],0
1484,(28.0:37.0],[0.0:3.0],(323810.0:378546.0],[0.0:6.0],(3.0:6.0],(3.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1485,(37.0:39.0],[0.0:3.0],(77370.0:107513.0],[0.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1486,(37.0:48.0],(3.0:4.0],[0.0:163352.0],(8.0:9.0],[0.0:0.0],(7.0:13.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(50.0:100.0),[0.0:0.0],1
1487,(37.0:100.0),(3.0:6.0],(163352.0:188738.0],[0.0:9.0],[0.0:0.0],[0.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(1887.0:4357.0),(40.0:100.0),[0:39],1
1488,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],(3.0:6.0],(9.0:13.0],(1.0:2.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],(0.0:18.0],0
1489,(43.0:45.0],[0.0:3.0],(117409.0:174524.0],(8.0:9.0],[0.0:0.0],(5.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1490,[0.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:8.0],[0:6],(9.0:13.0],(3.0:4.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
1491,(53.0:61.0],(3.0:4.0],[0.0:163352.0],(9.0:15.0],[0.0:0.0],(7.0:8.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:35.0],[0.0:0.0],1
1492,(50.0:51.0],[0.0:3.0],(120302.0:138852.0],[0.0:8.0],[0.0:0.0],(3.0:5.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1493,(37.0:100.0),[0.0:3.0],[0.0:174524.0],(9.0:15.0],[0.0:0.0],(8.0:13.0],[0.0:0.0],(0.0:1.0],(0.0:100000.0),[0:4357),[0:100),[0:39],1
1494,(37.0:100.0),[0.0:3.0],(346014.0:1500000.0),[0.0:9.0],[0.0:0.0],[0.0:5.0],[0.0:0.0],(0.0:1.0],[0.0:0.0],[0:4357),[0.0:40.0],[0.0:0.0],0
1495,(37.0:46.0],[0.0:3.0],(237630.0:329144.0],[0.0:9.0],[0.0:0.0],(5.0:13.0],[0.0:0.0],[0.0:0.0],(0.0:7298.0],[0:4357),(40.0:100.0),[0:39],0
1496,(65.0:100.0),[0.0:3.0],(221666.0:294183.0],[0.0:8.0],(0.0:3.0],(6.0:13.0],[0.0:0.0],[0:1],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],0
1497,(37.0:44.0],[0.0:3.0],(294431.0:355978.0],(9.0:15.0],[0.0:0.0],(5.0:6.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],[0.0:0.0],1
1498,(23.0:37.0],[0.0:3.0],[0.0:185582.0],[0.0:4.0],(4.0:6.0],[0.0:4.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:35.0],(0.0:6.0],0
1499,(29.0:37.0],[0.0:3.0],(380560.0:433375.0],[0.0:2.0],[0.0:3.0],[0.0:4.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:40.0],(0.0:6.0],0
1500,(48.0:100.0),[0.0:3.0],(174524.0:226497.0],(8.0:9.0],[0.0:0.0],(5.0:7.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],[0.0:0.0],(45.0:50.0],[0.0:0.0],1
