,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
767,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,-6882,154,397,7487,-151,6757,1223,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
768,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,-6882,8,-7184,146,135,6757,-7803,436,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
769,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,100,6285,309,6357,-7184,665,-7232,168,-7803,-413,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
770,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,-7781,329,-2,6357,583,7487,192,6757,92,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
771,-6879,159,-7141,182,-7734,85,77,7149,188,6383,8,6743,137,6285,215,6357,317,7487,-7232,411,-7803,934,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
772,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,-7781,351,78,6357,-7184,297,-7232,-26,-360,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
773,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,-7781,256,400,6357,-7184,64,-7232,-288,-7803,192,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
774,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,330,6285,29,6357,269,7487,-7232,881,-7803,591,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
775,160,6285,162,6921,-7734,195,156,7149,-7184,182,-6946,194,104,6285,-6882,114,-7184,408,559,6757,-394,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
776,160,6285,162,6921,196,7611,-6627,167,146,6383,98,6743,347,6285,140,6357,-7184,455,229,6757,633,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
777,160,6285,-7141,161,153,7611,-6627,195,218,6383,-6946,162,-7781,273,-6882,1,-7184,186,46,6757,-7803,-319,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
778,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,-7781,39,158,6357,-7184,386,266,6757,1076,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
779,-6879,159,183,6921,167,7611,169,7149,105,6383,70,6743,-7781,256,400,6357,65,7487,-7232,-73,-95,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
780,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,9,6357,-240,7487,-7232,109,-872,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
781,-6879,159,183,6921,-7734,166,-6627,134,185,6383,-6946,118,-7781,46,-6882,-79,-7184,97,69,6757,-7803,-413,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
782,160,6285,162,6921,196,7611,168,7149,-7184,216,-6946,136,-7781,204,105,6357,355,7487,-7232,248,-7803,162,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
783,160,6285,162,6921,196,7611,-6627,167,146,6383,98,6743,-7781,346,-6882,175,295,7487,340,6757,-190,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
784,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,-6882,154,397,7487,-151,6757,1223,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
785,-6879,159,183,6921,167,7611,169,7149,105,6383,-6946,69,-7781,262,442,6357,174,7487,-7232,-251,-7803,-1,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
786,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,-7781,111,204,6357,-7184,303,47,6757,-7803,702,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
787,160,6285,162,6921,196,7611,168,7149,217,6383,153,6743,-7781,141,74,6357,-7184,133,398,6757,199,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
788,160,6285,-7141,161,153,7611,196,7149,-7184,103,-6946,158,36,6285,-6882,217,-7184,38,503,6757,-7803,104,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
789,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,-7781,39,-6882,157,-7184,-132,-104,6757,-7803,-448,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
790,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,155,6357,-7184,784,-100,6757,-7803,812,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
791,160,6285,-7141,161,-7734,152,-6627,125,126,6383,-6946,102,205,6285,-6882,106,18,7487,-7232,-132,-7803,-12,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
792,-6879,159,183,6921,167,7611,-6627,168,187,6383,-6946,276,112,6285,163,6357,-7184,424,-7232,142,-7803,-26,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
793,160,6285,-7141,161,-7734,152,-6627,125,126,6383,-6946,102,-7781,204,65,6357,-7184,185,206,6757,-7803,24,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
794,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,-7781,166,-6882,488,-7184,-117,-7232,-257,-7803,-616,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
795,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-7781,-15,-6882,114,25,7487,-278,6757,125,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
796,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,206,6285,-6882,232,-7184,53,-7232,156,-74,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
797,160,6285,-7141,161,153,7611,-6627,195,-7184,217,-6946,125,-7781,465,30,6357,-7184,195,48,6757,710,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
798,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,-7781,155,-6882,174,44,7487,-7232,536,-7803,712,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
799,160,6285,-7141,161,-7734,152,-6627,125,126,6383,-6946,102,205,6285,-6882,106,-7184,17,-7232,73,1009,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
800,160,6285,162,6921,196,7611,168,7149,217,6383,153,6743,-7781,141,74,6357,134,7487,-7232,1009,-75,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
801,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,9,6357,-240,7487,-7232,109,-872,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
802,160,6285,162,6921,-7734,195,-6627,155,-7184,146,-6946,449,174,6285,372,6357,344,7487,-7232,359,-7803,-45,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
803,-6879,159,-7141,182,86,7611,-6627,173,-7184,113,-6946,1,-7781,24,237,6357,-7184,-13,-7232,386,450,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
804,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,-7781,116,-6882,176,236,7487,272,6757,8,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
805,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,368,6285,260,6357,-7184,256,-7232,443,-7803,1057,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
806,-6879,159,-7141,182,-7734,85,77,7149,188,6383,-6946,7,119,6285,-6882,-131,107,7487,138,6757,189,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
807,160,6285,162,6921,196,7611,168,7149,217,6383,-6946,152,82,6285,422,6357,-7184,606,-7232,-161,688,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
808,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-14,6285,196,6357,397,7487,-7232,-857,-7803,1222,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
809,-6879,159,183,6921,-7734,166,135,7149,99,6383,-6946,225,213,6285,150,6357,-7184,-159,865,6757,-7803,1403,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
810,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,-7781,22,9,6357,-240,7487,-7232,109,-7803,-873,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
811,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,-7781,119,49,6357,399,7487,83,6757,-7803,1061,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
812,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,457,6285,-6882,172,-1,7487,-7232,42,-900,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
813,-6879,159,-7141,182,86,7611,174,7149,169,6383,160,6743,-7781,306,209,6357,99,7487,369,6757,-7803,-81,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
814,-6879,159,183,6921,-7734,166,135,7149,-7184,98,-6946,193,-7781,52,-6882,-49,-7184,537,98,6757,-7803,195,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
815,160,6285,-7141,161,-7734,152,126,7149,197,6383,348,6743,172,6285,139,6357,-7184,-118,-7232,119,-7803,255,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
816,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,155,6357,-7184,784,-7232,-101,675,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
817,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,40,6285,-6882,163,-7184,-14,605,6757,98,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
818,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,76,6285,-6882,9,-23,7487,-216,6757,433,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
819,160,6285,162,6921,-7734,195,156,7149,-7184,182,-6946,194,-7781,103,137,6357,-2,7487,88,6757,819,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
820,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,156,6285,-6882,-15,-7184,281,-7232,542,-7803,378,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
821,-6879,159,-7141,182,-7734,85,77,7149,188,6383,8,6743,137,6285,-6882,214,367,7487,275,6757,-611,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
822,-6879,159,-7141,182,86,7611,174,7149,169,6383,160,6743,307,6285,-20,6357,342,7487,-7232,206,1149,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
823,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,117,6285,69,6357,-7184,66,-7232,382,-7803,908,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
824,-6879,159,183,6921,167,7611,-6627,168,-7184,186,132,6743,-7781,213,-6882,454,-348,7487,-7232,913,1010,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
825,160,6285,162,6921,-7734,195,156,7149,183,6383,158,6743,368,6285,-6882,259,264,7487,653,6757,-168,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
826,160,6285,-7141,161,-7734,152,-6627,125,126,6383,-6946,102,205,6285,107,6357,296,7487,-7232,56,-7803,1208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
827,-6879,159,-7141,182,86,7611,174,7149,169,6383,-6946,159,-7781,205,-6882,22,28,7487,175,6757,27,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
828,160,6285,-7141,161,153,7611,196,7149,104,6383,-6946,155,250,6285,-6882,77,443,7487,-7232,152,393,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
829,160,6285,162,6921,-7734,195,-6627,155,147,6383,-6946,124,33,6285,-6882,586,-7184,241,-7232,62,-7803,222,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
830,160,6285,162,6921,196,7611,-6627,167,146,6383,98,6743,-7781,346,-6882,175,-7184,294,-7232,-1,-7803,74,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
831,160,6285,162,6921,-7734,195,-6627,155,-7184,146,450,6743,93,6285,474,6357,-7184,-18,510,6757,-7803,61,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
832,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-14,6285,-6882,195,-7184,-176,-533,6757,1260,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
833,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,109,6743,-7781,46,-6882,-169,117,7487,103,6757,-7803,-486,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
834,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,-7781,329,-2,6357,583,7487,192,6757,92,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
835,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,-6882,182,-7184,-101,-74,6757,1092,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
836,160,6285,162,6921,-7734,195,-6627,155,-7184,146,450,6743,-7781,92,-6882,-18,-7184,158,-57,6757,-7803,798,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
837,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,167,6285,205,6357,97,7487,77,6757,-7803,-448,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
838,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,-7781,351,-6882,77,-7184,43,-7232,-9,-7803,-37,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
839,-6879,159,183,6921,-7734,166,-6627,134,185,6383,119,6743,-7781,98,443,6357,-7184,79,-7232,626,-7803,321,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
840,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,100,6285,309,6357,-7184,665,169,6757,-7803,512,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
841,160,6285,-7141,161,153,7611,196,7149,-7184,103,159,6743,-7781,98,464,6357,-7184,145,-7232,115,-136,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
842,-6879,159,183,6921,167,7611,169,7149,-7184,104,208,6743,100,6285,-6882,308,-7184,17,-7232,35,-256,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
843,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,-7781,351,-6882,77,-7184,43,-8,6757,345,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
844,-6879,159,-7141,182,-7734,85,-6627,76,-7184,88,-6946,108,23,6285,78,6357,327,7487,-7232,-208,229,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
845,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,-7781,329,-6882,-3,-7184,-116,117,6757,346,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
846,-6879,159,-7141,182,86,7611,-6627,173,114,6383,257,6743,117,6285,-6882,68,238,7487,-7232,275,783,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
847,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,120,6285,-6882,74,592,7487,-7232,317,359,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
848,160,6285,-7141,161,-7734,152,126,7149,-7184,196,-6946,157,156,6285,-6882,-15,282,7487,-7232,453,-92,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
849,160,6285,162,6921,-7734,195,156,7149,-7184,182,195,6743,204,6285,-6882,112,589,7487,345,6757,-7803,584,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
850,160,6285,162,6921,196,7611,168,7149,-7184,216,-6946,136,205,6285,63,6357,-7184,397,412,6757,-17,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
851,160,6285,-7141,161,-7734,152,126,7149,197,6383,-6946,347,40,6285,164,6357,-8,7487,-7232,693,-7803,-29,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
852,160,6285,-7141,161,153,7611,-6627,195,-7184,217,126,6743,83,6285,193,6357,-7184,269,-7232,-73,-961,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
853,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,-7781,83,326,6357,-7184,606,-7232,337,-7803,85,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
854,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,-7781,74,-6882,116,559,7487,-7232,-596,-7803,-21,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
855,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,62,6743,352,6285,-6882,-33,-7184,-643,577,6757,-7803,689,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
856,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,-7781,166,489,6357,-7184,79,507,6757,1175,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
857,-6879,159,-7141,182,86,7611,174,7149,-7184,168,123,6743,-7781,74,-6882,116,559,7487,-7232,-596,-20,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
858,160,6285,162,6921,196,7611,168,7149,217,6383,153,6743,-7781,141,74,6357,134,7487,1010,6757,-7803,-288,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
859,-6879,159,183,6921,-7734,166,-6627,134,-7184,184,-6946,61,-14,6285,-6882,195,-175,7487,-245,6757,-7803,566,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
860,-6879,159,-7141,182,-7734,85,-6627,76,89,6383,-6946,73,-7781,166,489,6357,80,7487,-7232,256,-7803,-812,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
861,-6879,159,183,6921,-7734,166,135,7149,-7184,98,194,6743,-10,6285,6,6357,-2,7487,-7232,-27,-7803,157,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
862,160,6285,162,6921,196,7611,-6627,167,146,6383,-6946,97,-7781,329,-6882,-3,-7184,-116,117,6757,346,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
863,160,6285,-7141,161,-7734,152,126,7149,-7184,196,158,6743,36,6285,245,6357,-7184,346,856,6757,537,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
864,160,6285,162,6921,-7734,195,156,7149,-7184,182,195,6743,-7781,203,369,6357,-7184,-197,-7232,12,-7803,-518,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
865,-6879,159,183,6921,-7734,166,135,7149,-7184,98,-6946,193,53,6285,109,6357,60,7487,-7232,463,39,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
866,160,6285,-7141,161,153,7611,-6627,195,218,6383,-6946,162,274,6285,-6882,221,44,7487,145,6757,-7803,122,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
867,160,6285,-7141,161,-7734,152,-6627,125,-7184,125,-6946,8,-7781,52,-6882,182,-7184,-101,-74,6757,-7803,1091,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
868,160,6285,162,6921,196,7611,-6627,167,-7184,145,218,6743,-7781,456,155,6357,-7184,784,-7232,-101,-7803,674,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
869,-6879,159,-7141,182,-7734,85,77,7149,-7184,187,165,6743,-7781,75,-6882,69,-217,7487,-7232,3,-285,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
870,-6879,159,183,6921,167,7611,169,7149,-7184,104,-6946,207,-7781,119,-6882,48,-7184,609,183,6757,463,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
871,160,6285,-7141,161,-7734,152,126,7149,-7184,196,158,6743,-7781,35,-6882,125,146,7487,-7232,-514,-7803,-468,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
872,160,6285,-7141,161,153,7611,196,7149,104,6383,156,6743,-7781,83,-6882,325,577,7487,-7232,166,258,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,0
873,160,6285,162,6921,196,7611,168,7149,217,6383,-6946,152,-7781,81,197,6357,248,7487,347,6757,-110,7208,-7395,6791,-7096,6403,-7472,7261,-7342,7372,-7121,6905,-7163,7175,-8778,6896,-7554,5726,-6722,7627,1
